SalesID,SalesDate,OrderID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,OrderStatus
1797,3/7/2020,15374,37,3,18,29,680.9,4,Complete
1798,3/7/2020,15374,37,3,23,15,124.6,4,Complete
1799,3/7/2020,15374,37,3,64,8,271.4,4,Complete
1800,3/7/2020,15375,11,2,7,30,1173.9,5,Complete
1801,3/7/2020,15375,11,2,56,20,784.2,5,Complete
1802,3/7/2020,16424,86,7,1,15,317.6,4,Complete
1803,3/7/2020,16424,86,7,23,25,251.7,4,Complete
1804,4/7/2020,10444,5,9,17,10,270.0,4,Complete
1805,4/7/2020,10444,5,9,26,15,464.6,4,Complete
1806,4/7/2020,10444,5,9,35,8,45.6,4,Complete
1807,4/7/2020,10444,5,9,41,30,275.7,4,Complete
1808,4/7/2020,13702,37,3,18,28,862.3,2,Complete
1809,4/7/2020,13702,37,3,23,14,152.5,2,Complete
1810,4/7/2020,13702,37,3,64,7,311.4,2,Complete
1811,5/7/2020,13678,82,1,19,14,125.3,8,Complete
1812,5/7/2020,13678,82,1,24,24,97.7,8,Complete
1813,5/7/2020,13678,82,1,31,4,32.0,8,Complete
1814,5/7/2020,13678,82,1,52,18,1335.4,8,Complete
1815,5/7/2020,15275,41,4,36,7,63.0,5,Complete
1816,6/7/2020,11962,20,4,23,74,773.0,2,Complete
1817,6/7/2020,11962,20,4,63,81,1766.8,2,Complete
1818,6/7/2020,12006,82,1,19,15,128.8,6,Complete
1819,6/7/2020,12006,82,1,24,25,97.6,6,Complete
1820,6/7/2020,12006,82,1,31,4,30.7,6,Complete
1821,6/7/2020,12006,82,1,52,18,1280.8,6,Complete
1822,6/7/2020,13694,16,3,13,1,24.2,4,Complete
1823,6/7/2020,13694,16,3,23,19,144.1,4,Complete
1824,6/7/2020,13725,82,1,65,14,123.4,5,Complete
1825,6/7/2020,13725,82,1,66,10,185.1,5,Complete
1826,6/7/2020,13725,82,1,69,10,17.4,5,Complete
1827,7/7/2020,12106,84,4,7,10,451.7,6,Complete
1828,7/7/2020,12106,84,4,35,29,182.6,6,Complete
1829,7/7/2020,12106,84,4,62,39,1196.1,6,Complete
1830,7/7/2020,12127,37,9,31,60,591.6,7,Complete
1831,7/7/2020,12127,37,9,51,3,368.5,7,Complete
1832,7/7/2020,12127,37,9,59,40,366.6,7,Complete
1833,7/7/2020,13688,39,3,21,49,387.0,8,Complete
1834,7/7/2020,13688,39,3,49,26,448.7,8,Complete
1835,7/7/2020,13783,28,4,16,44,464.3,3,Complete
1836,7/7/2020,13783,28,4,35,22,154.4,3,Complete
1837,7/7/2020,13783,28,4,44,44,3736.7,3,Complete
1838,7/7/2020,15384,23,6,47,29,930.5,4,Complete
1839,7/7/2020,15384,23,6,59,12,120.5,4,Complete
1840,8/7/2020,10278,5,2,44,16,1292.5,8,Complete
1841,8/7/2020,10278,5,2,59,15,128.6,8,Complete
1842,8/7/2020,10278,5,2,63,8,168.2,8,Complete
1843,8/7/2020,10278,5,2,73,25,26.8,8,Complete
1844,8/7/2020,10533,24,7,4,15,303.2,3,Complete
1845,8/7/2020,10533,24,7,72,24,264.7,3,Complete
1846,8/7/2020,10533,24,7,73,24,24.5,3,Complete
1847,8/7/2020,12013,79,8,48,13,426.4,3,Complete
1848,8/7/2020,12013,79,8,70,21,583.9,3,Complete
1849,10/7/2020,13748,37,9,18,31,839.5,8,Complete
1850,10/7/2020,13748,37,9,41,99,1033.0,8,Complete
1851,10/7/2020,13748,37,9,42,25,362.0,8,Complete
1852,11/7/2020,10566,7,4,11,35,917.0,6,Complete
1853,11/7/2020,10566,7,4,18,18,474.5,6,Complete
1854,11/7/2020,10566,7,4,76,10,3986.3,6,Complete
1855,11/7/2020,14682,5,2,44,17,1688.8,2,Complete
1856,11/7/2020,14682,5,2,59,16,168.6,2,Complete
1857,11/7/2020,14682,5,2,63,8,206.8,2,Complete
1858,11/7/2020,14682,5,2,73,26,34.2,2,Complete
1859,12/7/2020,10271,37,2,33,24,577.4,1,Complete
1860,12/7/2020,10401,82,1,30,18,469.3,1,Complete
1861,12/7/2020,10401,82,1,56,70,2804.2,1,Complete
1862,12/7/2020,10401,82,1,65,20,181.2,1,Complete
1863,12/7/2020,10401,82,1,71,60,1823.4,1,Complete
1864,12/7/2020,10534,44,7,30,10,263.1,4,Complete
1865,12/7/2020,10534,44,7,40,10,184.8,4,Complete
1866,12/7/2020,10534,44,7,54,10,369.5,4,Complete
1867,12/7/2020,15331,59,4,14,30,815.7,1,Complete
1662,13/7/2020,10259,13,3,21,10,101.4,9,Complete
1681,13/7/2020,12100,63,8,3,54,1226.7,1,Complete
1663,14/7/2020,10259,13,3,37,1,4.4,9,Complete
1682,14/7/2020,12100,63,8,26,36,1464.7,1,Complete
1664,15/7/2020,10481,67,2,49,24,454.8,1,Complete
1683,15/7/2020,12100,63,8,38,27,2705.1,1,Complete
1665,16/7/2020,10481,67,2,60,40,204.8,1,Complete
1684,16/7/2020,12100,63,8,68,32,496.3,1,Complete
1666,17/7/2020,10511,82,1,4,15,357.9,1,Complete
1685,17/7/2020,12116,73,3,72,21,251.6,6,Complete
1667,18/7/2020,10511,82,1,7,50,2124.0,1,Complete
1686,18/7/2020,12247,42,1,38,20,1691.2,7,Complete
1668,19/7/2020,10511,82,1,8,10,219.7,1,Complete
1687,19/7/2020,12247,42,1,41,13,152.6,7,Complete
1669,20/7/2020,10514,82,1,20,39,3433.2,4,Complete
1688,20/7/2020,12247,42,1,44,77,6398.3,7,Complete
1670,21/7/2020,10514,82,1,28,35,1618.1,4,Complete
1689,21/7/2020,12247,42,1,65,10,113.6,7,Complete
1671,22/7/2020,10514,82,1,56,70,2674.7,4,Complete
1690,22/7/2020,13375,48,1,53,3,238.3,5,Complete
1672,23/7/2020,10514,82,1,65,39,429.0,4,Complete
1691,23/7/2020,13483,23,6,8,16,384.5,3,Complete
1673,24/7/2020,10514,82,1,75,50,368.5,4,Complete
1692,24/7/2020,13483,23,6,75,10,101.8,3,Complete
1674,25/7/2020,10516,37,9,18,25,681.3,6,Complete
1693,25/7/2020,13840,65,3,20,7,634.3,1,Complete
1675,26/7/2020,10516,37,9,41,80,840.0,6,Complete
1694,26/7/2020,13840,65,3,31,45,360.8,1,Complete
1676,27/7/2020,10516,37,9,42,20,291.4,6,Complete
1695,27/7/2020,13840,65,3,72,27,326.0,1,Complete
1677,28/7/2020,11098,91,8,31,35,352.9,8,Complete
1696,28/7/2020,13895,19,3,2,31,655.1,5,Complete
1678,29/7/2020,11098,91,8,58,17,970.3,8,Complete
1697,29/7/2020,13895,19,3,11,62,1983.8,5,Complete
1679,30/7/2020,11371,18,6,42,6,100.1,1,Complete
1698,30/7/2020,13895,19,3,30,43,1135.7,5,Complete
1680,31/7/2020,11371,18,6,69,7,15.5,1,Complete
1699,31/7/2020,13895,19,3,58,37,1788.8,5,Complete
1906,1/8/2020,13799,37,9,51,3,279.3,9,Complete
1907,1/8/2020,13799,37,9,59,47,326.5,9,Complete
1908,1/8/2020,15333,37,9,50,47,830.0,3,Complete
1909,1/8/2020,15333,37,9,63,41,918.2,3,Complete
1910,1/8/2020,15373,89,3,2,44,749.4,3,Complete
1911,1/8/2020,15373,89,3,16,38,352.4,3,Complete
1912,1/8/2020,15373,89,3,44,2,132.3,3,Complete
1913,1/8/2020,15450,84,4,7,10,437.1,1,Complete
1914,1/8/2020,15450,84,4,35,30,182.9,1,Complete
1915,1/8/2020,15450,84,4,62,40,1187.2,1,Complete
1916,1/8/2020,15516,80,1,10,15,103.6,6,Complete
1917,1/8/2020,15516,80,1,13,10,273.8,6,Complete
1918,1/8/2020,16677,17,8,26,13,446.1,7,Complete
1919,1/8/2020,16677,17,8,53,22,1756.8,7,Complete
1920,1/8/2020,16873,63,8,2,14,224.5,3,Complete
1921,1/8/2020,16873,63,8,20,19,1271.5,3,Complete
1922,1/8/2020,16873,63,8,26,79,2148.0,3,Complete
1923,1/8/2020,16873,63,8,51,55,5017.9,3,Complete
1924,1/8/2020,16873,63,8,72,44,499.9,3,Complete
1925,2/8/2020,10291,61,2,13,20,460.6,1,Complete
1926,2/8/2020,10291,61,2,44,24,1984.3,1,Complete
1927,2/8/2020,10291,61,2,51,2,213.1,1,Complete
1928,2/8/2020,10525,59,4,36,30,219.3,5,Complete
1929,2/8/2020,10525,59,4,40,15,276.9,5,Complete
1930,2/8/2020,11413,59,5,11,14,500.9,3,Complete
1931,2/8/2020,11413,59,5,38,58,5259.7,3,Complete
1932,2/8/2020,12158,65,2,5,12,58.8,8,Complete
1933,2/8/2020,12158,65,2,7,15,504.1,8,Complete
1934,2/8/2020,12158,65,2,56,2,60.6,8,Complete
1935,2/8/2020,13625,73,9,2,23,542.4,5,Complete
1936,2/8/2020,13625,73,9,14,39,1047.4,5,Complete
1937,2/8/2020,13625,73,9,25,7,124.2,5,Complete
1938,2/8/2020,13625,73,9,26,65,2512.6,5,Complete
1939,2/8/2020,13625,73,9,31,30,297.1,5,Complete
1940,2/8/2020,13659,59,4,14,36,1043.3,9,Complete
1941,2/8/2020,13737,51,1,62,3,94.5,7,Complete
1942,2/8/2020,13854,63,8,35,109,757.5,4,Complete
1943,2/8/2020,13854,63,8,62,44,1527.8,4,Complete
1944,2/8/2020,13855,67,2,16,45,341.5,5,Complete
1945,2/8/2020,13855,67,4,34,22,144.2,5,Complete
1946,2/8/2020,13855,67,2,46,17,177.7,5,Complete
1947,2/8/2020,13925,46,2,10,37,285.8,5,Complete
1948,2/8/2020,13925,46,2,26,20,698.5,5,Complete
1949,2/8/2020,13925,46,2,60,10,57.7,5,Complete
1950,2/8/2020,14442,91,8,31,26,273.1,2,Complete
1951,2/8/2020,14442,91,8,58,13,772.9,2,Complete
1952,2/8/2020,15251,46,9,7,18,754.8,1,Complete
1953,2/8/2020,15251,46,9,13,12,308.7,1,Complete
1954,2/8/2020,15350,82,1,19,11,112.9,1,Complete
1955,2/8/2020,15350,82,1,24,19,88.6,1,Complete
1956,2/8/2020,15350,82,1,31,3,27.5,1,Complete
1957,2/8/2020,15350,82,1,52,14,1190.8,1,Complete
1958,2/8/2020,15577,25,8,23,42,400.9,7,Complete
1959,2/8/2020,15577,25,8,26,25,889.5,7,Complete
1960,2/8/2020,15577,25,8,36,21,177.9,7,Complete
1961,2/8/2020,15577,25,8,37,29,119.9,7,Complete
1962,2/8/2020,15577,25,8,72,26,331.7,7,Complete
1963,3/8/2020,10298,37,2,2,40,701.6,8,Complete
1964,3/8/2020,10298,37,2,36,40,293.6,8,Complete
1965,3/8/2020,10298,37,2,59,30,274.5,8,Complete
1966,3/8/2020,10298,37,2,62,15,420.0,8,Complete
1967,3/8/2020,10473,38,3,33,12,319.1,3,Complete
1968,3/8/2020,10473,38,3,71,12,391.4,3,Complete
1969,3/8/2020,11231,3,9,43,18,249.6,1,Complete
1970,3/8/2020,11231,3,3,48,18,698.8,1,Complete
1971,3/8/2020,11934,91,8,31,26,268.7,4,Complete
1972,3/8/2020,11934,91,8,58,13,760.6,4,Complete
1973,3/8/2020,12028,39,9,30,8,175.7,8,Complete
1974,3/8/2020,12028,39,9,43,15,162.2,8,Complete
1975,3/8/2020,12078,80,1,24,5,21.5,8,Complete
1976,3/8/2020,12078,80,1,38,15,1143.9,8,Complete
1977,3/8/2020,12078,80,1,44,9,687.4,8,Complete
1978,3/8/2020,14726,58,7,52,21,1648.6,6,Complete
1979,3/8/2020,15526,63,8,35,104,597.6,6,Complete
1980,3/8/2020,15526,63,8,62,42,1205.9,6,Complete
1981,3/8/2020,16694,80,1,11,16,496.3,4,Complete
1982,3/8/2020,16694,80,4,43,5,67.6,4,Complete
1983,3/8/2020,16694,80,1,68,21,339.9,4,Complete
1984,3/8/2020,16694,80,1,70,13,425.3,4,Complete
1985,5/8/2020,11974,21,3,19,17,180.3,4,Complete
1986,5/8/2020,11974,21,3,33,47,1462.4,4,Complete
1987,5/8/2020,11981,61,2,19,4,35.5,1,Complete
1988,5/8/2020,11981,61,2,26,31,957.7,1,Complete
1989,5/8/2020,11981,61,2,53,16,867.3,1,Complete
1990,5/8/2020,11981,61,2,77,10,116.7,1,Complete
1991,5/8/2020,11995,16,2,2,11,230.2,5,Complete
1992,5/8/2020,11995,16,2,22,13,50.9,5,Complete
1993,5/8/2020,11995,16,2,72,11,144.7,5,Complete
1994,5/8/2020,13674,37,3,11,37,1091.7,4,Complete
1995,5/8/2020,13674,37,3,54,99,3472.2,4,Complete
1996,5/8/2020,13674,37,3,66,74,1388.2,4,Complete
1997,6/8/2020,10412,87,8,14,20,509.8,2,Complete
1998,7/8/2020,15392,25,8,59,28,277.1,2,Complete
1999,7/8/2020,15392,25,8,73,19,25.9,2,Complete
2000,9/8/2020,12192,46,2,11,14,443.5,2,Complete
2001,9/8/2020,12192,46,2,16,36,401.0,2,Complete
2002,9/8/2020,12192,46,2,69,18,40.5,2,Complete
2003,9/8/2020,15274,32,1,1,18,395.3,4,Complete
2004,9/8/2020,15274,32,1,64,35,1212.9,4,Complete
2005,9/8/2020,15274,32,1,74,23,764.7,4,Complete
2006,10/8/2020,11948,37,3,45,13,136.5,8,Complete
2007,10/8/2020,11948,37,3,52,17,1695.7,8,Complete
2008,10/8/2020,11948,37,3,53,35,2652.3,8,Complete
2009,10/8/2020,14761,46,2,10,36,257.4,1,Complete
2010,10/8/2020,14761,46,2,26,19,614.4,1,Complete
2011,10/8/2020,14761,46,2,60,9,48.0,1,Complete
2012,10/8/2020,15372,39,9,30,9,213.8,2,Complete
2013,10/8/2020,15372,39,9,43,17,198.7,2,Complete
2014,11/8/2020,10535,3,9,11,50,1415.0,5,Complete
2015,11/8/2020,10535,3,9,40,10,194.0,5,Complete
2016,11/8/2020,10535,3,9,57,5,101.9,5,Complete
2017,11/8/2020,10535,3,9,59,15,114.9,5,Complete
2018,11/8/2020,10568,29,4,10,5,32.5,8,Complete
2019,12/8/2020,11407,21,2,25,10,144.1,7,Complete
2020,12/8/2020,11407,21,2,39,52,3330.7,7,Complete
2021,12/8/2020,11407,21,2,40,4,74.2,7,Complete
2022,12/8/2020,11407,21,2,75,6,50.7,7,Complete
2023,12/8/2020,12118,23,6,47,25,624.0,8,Complete
2024,12/8/2020,12118,23,6,51,20,1843.4,8,Complete
2025,12/8/2020,12118,23,6,52,30,2574.9,8,Complete
2026,12/8/2020,12118,23,6,53,18,1022.1,8,Complete
2027,12/8/2020,12118,23,6,73,3,3.0,8,Complete
2028,12/8/2020,12194,37,2,2,39,640.7,4,Complete
2029,12/8/2020,12194,37,2,36,39,268.1,4,Complete
2030,12/8/2020,12194,37,2,59,29,248.5,4,Complete
2031,12/8/2020,12194,37,2,62,15,393.4,4,Complete
2032,12/8/2020,13794,32,1,33,19,496.0,4,Complete
2033,12/8/2020,13794,32,1,62,10,288.8,4,Complete
1868,13/8/2020,10285,63,8,1,45,887.4,5,Complete
1887,13/8/2020,12165,89,3,33,72,2197.5,5,Complete
1869,14/8/2020,10285,63,8,40,40,688.8,5,Complete
1888,14/8/2020,12165,89,3,72,24,325.3,5,Complete
1870,15/8/2020,10285,63,8,53,36,2194.6,5,Complete
1889,15/8/2020,12183,67,2,16,47,480.7,3,Complete
1871,16/8/2020,10388,37,3,45,15,130.5,8,Complete
1890,16/8/2020,12183,67,4,34,24,212.0,3,Complete
1872,17/8/2020,10388,37,3,52,20,1653.0,8,Complete
1891,17/8/2020,12183,67,2,46,18,253.5,3,Complete
1873,18/8/2020,10388,37,3,53,40,2511.6,8,Complete
1892,18/8/2020,12213,48,1,1,22,388.4,3,Complete
1874,19/8/2020,11338,5,2,44,16,1162.6,8,Complete
1893,19/8/2020,12234,1,8,17,19,539.4,4,Complete
1875,20/8/2020,11338,5,2,59,15,115.6,8,Complete
1894,20/8/2020,12234,1,8,30,15,412.2,4,Complete
1876,21/8/2020,11338,5,2,63,8,151.3,8,Complete
1895,21/8/2020,12240,89,2,4,39,879.6,1,Complete
1877,22/8/2020,11338,5,2,73,26,25.0,8,Complete
1896,22/8/2020,12240,89,2,8,77,1621.3,1,Complete
1878,23/8/2020,11346,63,8,35,86,499.9,6,Complete
1897,23/8/2020,12243,21,2,25,12,162.5,3,Complete
1879,24/8/2020,11346,63,8,62,34,987.5,6,Complete
1898,24/8/2020,12243,21,2,39,62,3731.0,3,Complete
1880,25/8/2020,11999,51,5,12,16,182.9,9,Complete
1899,25/8/2020,12243,21,2,40,5,87.1,3,Complete
1881,26/8/2020,11999,51,1,16,17,189.7,9,Complete
1900,26/8/2020,12243,21,2,75,7,55.6,3,Complete
1882,27/8/2020,11999,51,1,64,6,235.0,9,Complete
1901,27/8/2020,13405,37,9,29,99,12890.7,5,Complete
1883,28/8/2020,11999,51,1,74,31,1138.8,9,Complete
1902,28/8/2020,13405,37,9,30,44,1130.4,5,Complete
1884,29/8/2020,12111,28,4,16,43,451.4,1,Complete
1903,29/8/2020,13731,46,9,28,18,737.5,1,Complete
1885,30/8/2020,12111,28,4,35,21,146.6,1,Complete
1904,30/8/2020,13731,46,9,49,23,411.6,1,Complete
1886,31/8/2020,12111,28,4,44,43,3633.1,1,Complete
1905,31/8/2020,13799,37,9,31,70,523.1,9,Complete
2088,1/9/2020,15402,35,3,42,32,566.1,2,Complete
2089,1/9/2020,15403,46,9,28,19,918.0,3,Complete
2090,1/9/2020,15403,46,9,49,24,506.4,3,Complete
2091,1/9/2020,15455,28,4,16,48,352.2,5,Complete
2092,1/9/2020,15455,28,4,35,24,117.1,5,Complete
2093,1/9/2020,15455,28,4,44,48,2834.2,5,Complete
2094,1/9/2020,15542,32,1,17,36,793.3,2,Complete
2095,1/9/2020,15542,32,1,28,25,919.5,2,Complete
2096,1/9/2020,15542,32,4,43,11,102.3,2,Complete
2097,2/9/2020,10316,23,6,41,10,89.6,6,Complete
2098,2/9/2020,10316,23,6,62,70,2053.1,6,Complete
2099,2/9/2020,10403,20,4,16,21,213.2,3,Complete
2100,2/9/2020,10403,20,4,48,70,2228.1,3,Complete
2101,2/9/2020,10558,23,6,47,25,619.0,8,Complete
2102,2/9/2020,10558,23,6,51,20,1828.6,8,Complete
2103,2/9/2020,10558,23,6,52,30,2554.2,8,Complete
2104,2/9/2020,10558,23,6,53,18,1013.9,8,Complete
2105,2/9/2020,10558,23,6,73,3,3.0,8,Complete
2106,2/9/2020,11786,49,6,4,200,3947.2,6,Complete
2107,2/9/2020,11972,87,8,14,19,430.3,2,Complete
2108,2/9/2020,12076,37,9,18,29,904.4,6,Complete
2109,2/9/2020,12076,37,9,41,93,1117.5,6,Complete
2110,2/9/2020,12076,37,9,42,23,383.5,6,Complete
2111,2/9/2020,12181,63,8,1,52,879.1,1,Complete
2112,2/9/2020,12181,63,8,40,47,693.9,1,Complete
2113,2/9/2020,12181,63,8,53,42,2195.0,1,Complete
2114,2/9/2020,13027,79,7,56,4,132.3,7,Complete
2115,2/9/2020,13077,63,7,8,65,1365.4,7,Complete
2116,2/9/2020,13077,63,7,19,75,776.2,7,Complete
2117,2/9/2020,13077,63,7,42,8,124.8,7,Complete
2118,2/9/2020,13600,73,3,21,6,63.6,1,Complete
2119,2/9/2020,13600,73,3,28,16,764.5,1,Complete
2120,2/9/2020,13600,73,3,57,31,563.2,1,Complete
2121,2/9/2020,13600,73,3,64,43,1399.7,1,Complete
2122,2/9/2020,13743,82,1,4,15,431.1,3,Complete
2123,2/9/2020,13743,82,1,7,51,2609.6,3,Complete
2124,2/9/2020,13743,82,1,8,10,264.6,3,Complete
2125,2/9/2020,13750,80,1,24,6,26.2,1,Complete
2126,2/9/2020,13750,80,1,38,17,1313.3,1,Complete
2127,2/9/2020,13750,80,1,44,10,773.8,1,Complete
2128,2/9/2020,13853,63,8,1,38,705.8,3,Complete
2129,2/9/2020,13853,63,8,40,34,551.5,3,Complete
2130,2/9/2020,13853,63,8,53,31,1780.0,3,Complete
2131,2/9/2020,15191,1,7,58,50,2278.6,1,Complete
2132,2/9/2020,15191,1,7,71,25,786.0,1,Complete
2133,2/9/2020,15357,79,8,48,18,775.5,7,Complete
2134,2/9/2020,15357,79,8,70,30,1095.5,7,Complete
2135,2/9/2020,15432,32,1,11,4,139.4,2,Complete
2136,2/9/2020,15432,32,1,33,10,323.0,2,Complete
2137,2/9/2020,15432,32,1,72,11,139.1,2,Complete
2138,2/9/2020,15550,32,1,16,11,100.4,1,Complete
2139,2/9/2020,15550,32,1,62,6,206.7,1,Complete
2140,2/9/2020,15567,19,3,2,28,632.0,7,Complete
2141,2/9/2020,15567,19,3,11,57,1947.9,7,Complete
2142,2/9/2020,15567,19,3,30,40,1128.3,7,Complete
2143,2/9/2020,15567,19,3,58,34,1755.6,7,Complete
2144,2/9/2020,16692,47,9,25,5,86.9,2,Complete
2145,2/9/2020,16692,47,9,39,9,551.3,2,Complete
2146,2/9/2020,16697,63,7,23,82,876.8,7,Complete
2147,2/9/2020,16697,63,5,35,29,214.8,7,Complete
2148,2/9/2020,16697,63,7,42,49,752.1,7,Complete
2149,2/9/2020,16697,63,7,58,70,4013.3,7,Complete
2150,2/9/2020,16697,63,7,64,56,2202.2,7,Complete
2151,2/9/2020,16707,32,1,16,52,493.6,7,Complete
2152,2/9/2020,16707,32,1,31,15,132.1,7,Complete
2153,2/9/2020,16707,32,1,56,25,981.0,7,Complete
2154,2/9/2020,16707,32,1,65,16,157.5,7,Complete
2155,3/9/2020,10446,82,1,19,12,111.1,6,Complete
2156,3/9/2020,10446,82,1,24,20,84.2,6,Complete
2157,3/9/2020,10446,82,1,31,3,24.8,6,Complete
2158,3/9/2020,10446,82,1,52,15,1151.4,6,Complete
2159,3/9/2020,15444,63,8,3,70,1140.0,4,Complete
2160,3/9/2020,15444,63,8,26,47,1370.9,4,Complete
2161,3/9/2020,15444,63,8,38,35,2513.9,4,Complete
2162,3/9/2020,15444,63,8,68,41,455.8,4,Complete
2163,5/9/2020,10537,68,6,31,30,240.0,7,Complete
2164,5/9/2020,10537,68,6,51,6,552.8,7,Complete
2165,5/9/2020,10537,68,6,58,20,1043.4,7,Complete
2166,5/9/2020,10537,68,6,72,21,233.5,7,Complete
2167,5/9/2020,10537,68,6,73,9,9.4,7,Complete
2168,6/9/2020,10505,51,1,62,3,94.1,5,Complete
2169,6/9/2020,15309,47,2,3,54,1209.8,9,Complete
2170,8/9/2020,13864,46,2,11,14,341.7,4,Complete
2171,8/9/2020,13864,46,2,16,35,300.4,4,Complete
2172,8/9/2020,13864,46,2,69,18,31.2,4,Complete
2173,8/9/2020,15345,32,1,27,58,3123.5,5,Complete
2174,8/9/2020,15348,5,9,17,10,236.9,8,Complete
2175,8/9/2020,15348,5,9,26,15,407.6,8,Complete
2176,8/9/2020,15348,5,9,35,8,40.0,8,Complete
2177,8/9/2020,15348,5,9,41,30,241.9,8,Complete
2178,9/9/2020,11960,19,9,29,20,2929.1,1,Complete
2179,9/9/2020,11960,19,9,35,33,230.4,1,Complete
2180,9/9/2020,11960,19,9,49,28,726.4,1,Complete
2181,9/9/2020,12075,63,8,9,17,807.0,5,Complete
2182,9/9/2020,12075,63,8,16,54,529.1,5,Complete
2183,9/9/2020,12075,63,8,27,130,6119.7,5,Complete
2184,9/9/2020,12075,63,8,33,17,537.5,5,Complete
2185,9/9/2020,12075,63,8,60,91,549.6,5,Complete
2186,9/9/2020,12115,23,6,14,28,535.7,5,Complete
2187,9/9/2020,12115,23,6,19,32,242.5,5,Complete
2188,9/9/2020,12115,23,6,24,17,62.1,5,Complete
2189,9/9/2020,12115,23,6,51,18,1632.1,5,Complete
2190,9/9/2020,12115,23,6,56,37,1316.1,5,Complete
2191,9/9/2020,15327,31,2,31,12,85.1,7,Complete
2192,9/9/2020,15327,31,2,59,18,148.0,7,Complete
2193,10/9/2020,10447,32,1,19,40,341.2,7,Complete
2194,10/9/2020,10447,32,1,65,35,366.8,7,Complete
2195,10/9/2020,10447,32,1,71,2,57.1,7,Complete
2196,10/9/2020,11987,59,4,14,33,854.0,7,Complete
2197,10/9/2020,12099,63,8,13,7,174.6,9,Complete
2198,10/9/2020,12099,63,8,21,13,142.1,9,Complete
2199,10/9/2020,12099,63,8,33,13,360.1,9,Complete
2200,10/9/2020,12099,63,8,49,5,104.7,9,Complete
2201,11/9/2020,15408,89,9,2,13,294.5,8,Complete
2202,11/9/2020,15408,89,9,21,13,154.4,8,Complete
2203,11/9/2020,15408,89,9,53,11,757.5,8,Complete
2204,11/9/2020,15408,89,9,61,27,776.3,8,Complete
2205,11/9/2020,15419,63,8,9,19,789.7,9,Complete
2206,11/9/2020,15419,63,8,16,60,514.7,9,Complete
2207,11/9/2020,15419,63,8,27,144,5934.9,9,Complete
2208,11/9/2020,15419,63,8,33,19,526.0,9,Complete
2209,11/9/2020,15419,63,8,60,101,534.1,9,Complete
2210,12/9/2020,10280,5,3,24,12,51.0,1,Complete
2211,12/9/2020,10280,5,3,55,20,849.4,1,Complete
2212,12/9/2020,10280,5,3,75,30,216.3,1,Complete
2213,12/9/2020,10413,41,5,1,24,504.2,3,Complete
2214,12/9/2020,10413,41,5,62,40,1214.8,3,Complete
2215,12/9/2020,10413,41,5,76,14,5809.4,3,Complete
2216,12/9/2020,10475,19,3,31,35,325.9,5,Complete
2217,12/9/2020,10475,19,3,66,60,1034.4,5,Complete
2218,12/9/2020,10475,19,3,76,42,17427.9,5,Complete
2219,12/9/2020,12077,37,9,52,7,722.4,7,Complete
2220,12/9/2020,12077,37,9,59,4,40.1,7,Complete
2221,12/9/2020,12077,37,9,70,7,262.7,7,Complete
2222,12/9/2020,12102,39,3,11,14,401.4,2,Complete
2223,12/9/2020,12102,39,3,54,22,729.4,2,Complete
2034,13/9/2020,10414,21,3,19,18,158.4,4,Complete
2052,13/9/2020,12025,19,3,40,21,464.4,5,Complete
2070,13/9/2020,12168,65,3,72,24,337.5,8,Complete
2035,14/9/2020,10414,21,3,33,50,1290.5,4,Complete
2053,14/9/2020,12025,19,3,45,31,364.5,5,Complete
2071,14/9/2020,13470,63,7,7,49,2076.9,1,Complete
2036,15/9/2020,10541,34,9,24,35,147.7,1,Complete
2054,15/9/2020,12025,19,9,50,26,449.5,5,Complete
2072,15/9/2020,13470,63,7,13,84,2147.3,1,Complete
2037,16/9/2020,10541,34,9,38,4,309.8,1,Complete
2055,16/9/2020,12062,58,8,45,20,238.3,2,Complete
2073,16/9/2020,13470,63,7,53,22,1369.7,1,Complete
2038,17/9/2020,10541,34,9,65,36,333.0,1,Complete
2056,17/9/2020,12062,58,8,53,6,477.7,2,Complete
2074,17/9/2020,13470,63,7,69,10,20.9,1,Complete
2039,18/9/2020,10541,34,9,71,9,249.4,1,Complete
2057,18/9/2020,12062,58,8,67,29,2187.5,2,Complete
2075,18/9/2020,13470,63,7,76,48,19549.7,1,Complete
2040,19/9/2020,10542,39,3,11,15,423.2,2,Complete
2058,19/9/2020,12063,37,3,14,81,2368.3,3,Complete
2076,19/9/2020,14741,25,8,23,36,367.2,1,Complete
2041,20/9/2020,10542,39,3,54,24,782.9,2,Complete
2059,20/9/2020,12063,37,3,65,23,266.5,3,Complete
2077,20/9/2020,14741,25,8,26,21,798.6,1,Complete
2042,21/9/2020,10544,48,1,28,7,304.2,4,Complete
2060,21/9/2020,12064,89,9,2,13,288.3,4,Complete
2078,21/9/2020,14741,25,8,36,18,163.0,1,Complete
2043,22/9/2020,10544,48,1,67,7,453.6,4,Complete
2061,22/9/2020,12064,89,9,21,13,151.2,4,Complete
2079,22/9/2020,14741,25,8,37,25,110.5,1,Complete
2044,23/9/2020,10545,43,1,11,10,263.7,5,Complete
2062,23/9/2020,12064,89,9,53,11,741.5,4,Complete
2080,23/9/2020,14741,25,8,72,22,300.0,1,Complete
2045,24/9/2020,11328,33,3,29,10,1360.5,8,Complete
2063,24/9/2020,12064,89,9,61,28,788.1,4,Complete
